5, 29861, 0, 0
4, 2999905, 59827
3, 3020201, 59827, 63914371, 63914194, 63916334, 63916086, 4521, 0, 0
2, 3020201, 59827, -0.482422, -0.035156, 0, 0.000000
4, 3042552, 59827
3, 3058635, 59827, 63914232, 63914330, 63916198, 63916222, 4525, 1, 0
2, 3058635, 59827, -0.312988, -0.019531, 0, 0.000000
4, 3082591, 59827
3, 3110402, 59827, 63914077, 63913982, 63916034, 63915868, 4507, 2, 0
2, 3110402, 59827, -0.283691, -0.062012, 0, 0.000000
4, 3135230, 59827
4, 3215239, 59827
3, 3272258, 59827, 63914322, 63914222, 63916306, 63916116, 4548, 3, 0
2, 3272258, 59827, -0.279785, 0.035156, 0, 0.000000
4, 3297556, 59827
3, 3326185, 59827, 63914287, 63914288, 63916240, 63916172, 4500, 4, 0
2, 3326185, 59827, -0.478516, -0.253418, 0, 0.000000
3, 3370744, 59827, 63913958, 63914103, 63915913, 63915975, 4488, 5, 0
2, 3370744, 59827, -0.440430, -0.423828, 0, 0.000000
4, 3392285, 59827
3, 3422399, 59827, 63914362, 63914206, 63916322, 63916090, 4508, 6, 0
2, 3422399, 59827, -0.720703, 0.113770, 0, 0.000000
4, 3449323, 59827
3, 3473676, 59827, 63914241, 63914335, 63916193, 63916223, 4504, 7, 0
2, 3473676, 59827, -0.571289, -0.007812, 0, 0.000000
4, 3491334, 59827
3, 3563201, 59827, 63914014, 63914048, 63915968, 63915930, 4499, 8, 0
2, 3563201, 59827, -0.412109, 0.097168, 0, 0.000000
3, 3610171, 59827, 63914242, 63914313, 63916215, 63916214, 4543, 9, 0
2, 3610171, 59827, -0.253418, -0.145020, 0, 0.000000
3, 3688638, 59827, 63914151, 63913912, 63916104, 63915782, 4484, 10, 0
2, 3688638, 59827, -0.186035, -0.221191, 0, 0.000000
4, 3712914, 59827
3, 3739926, 59827, 63914048, 63914008, 63916008, 63915896, 4513, 11, 0
2, 3739926, 59827, -0.226074, 0.108887, 0, 0.000000
4, 3787921, 59827
4, 3836909, 59827
3, 3862703, 59827, 63914145, 63913914, 63916102, 63915787, 4492, 12, 0
2, 3862703, 59827, -0.362793, -0.089355, 0, 0.000000
4, 3884958, 59827
3, 3904701, 59827, 63914216, 63914359, 63916169, 63916233, 4488, 13, 0
2, 3904701, 59827, -0.605469, -0.170410, 0, 0.000000
4, 3930421, 59827
4, 3976972, 59827
3, 4004810, 59827, 63913976, 63914084, 63915932, 63915973, 4509, 14, 0
2, 4004810, 59827, -0.345215, 0.000000, 0, 0.000000
4, 4031377, 59827
3, 4063169, 59827, 63914169, 63913899, 63916117, 63915775, 4485, 15, 0
2, 4063169, 59827, -0.297363, -0.314941, 0, 0.000000
4, 4088229, 59827
3, 4111962, 59827, 63913998, 63914043, 63915973, 63915928, 4527, 16, 0
2, 4111962, 59827, -0.293457, 0.189941, 0, 0.000000
3, 4161702, 59827, 63913878, 63914164, 63915852, 63916046, 4522, 17, 0
2, 4161702, 59827, -0.226074, 0.105957, 0, 0.000000
4, 4186394, 59827
3, 4206877, 59827, 63914092, 63913963, 63916053, 63915840, 4501, 18, 0
2, 4206877, 59827, -0.723633, -0.289551, 0, 0.000000
4, 4223575, 59827
3, 4253257, 59827, 63914368, 63914203, 63916325, 63916087, 4505, 19, 0
2, 4253257, 59827, -0.190918, 0.260254, 0, 0.000000
4, 4276322, 59827
3, 4458406, 59827, 63914177, 63913882, 63916134, 63915769, 4508, 20, 0
2, 4458406, 59827, -0.678711, -0.202637, 0, 0.000000
4, 4488790, 59827
3, 4517595, 59827, 63913937, 63914108, 63915908, 63916003, 4534, 21, 0
2, 4517595, 59827, -0.531250, -0.147949, 0, 0.000000
3, 4553394, 59827, 63914318, 63914245, 63916283, 63916130, 4515, 22, 0
