0,-16.422178,-1,353.144531
0,-24.563328,-1,353.144531
0,-12.169758,-1,353.144531
0,-25.234762,-1,353.122559
0,-11.106652,-1,353.210449
0,-18.156719,-1,353.144531
0,-30.550289,-1,353.122559
0,-5.287550,-1,353.166504
0,-29.431231,-1,353.166504
0,-14.855497,-1,353.144531
0,4.672068,-1,353.232422
0,-19.443636,-1,353.166504
0,-17.541237,-1,353.166504
0,-13.624534,-1,353.078613
0,-12.393570,-1,353.188477
0,-10.491171,-1,353.188477
0,-1.342870,-1,353.144531
0,-17.149567,-1,353.188477
0,-1.622634,-1,353.276367
0,-8.085196,-1,353.144531
0,-12.001899,-1,353.078613
0,-1.566682,-1,353.188477
0,-1.790493,-1,353.166504
0,4.672068,-1,353.210449
0,-13.288816,-1,353.144531
0,-0.223812,-1,353.166504
0,11.498322,-1,353.232422
0,1.119058,-1,353.144531
0,-5.791126,-1,353.254395
0,-6.686373,-1,353.100586
0,-0.223812,-1,353.100586
0,-8.029243,-1,353.166504
0,7.637572,-1,353.100586
0,-11.274511,-1,353.144531
0,0.671435,-1,353.166504
0,-2.685740,-1,353.188477
0,-20.618647,-1,353.078613
0,-4.504209,-1,353.122559
0,-6.742326,-1,353.166504
0,-10.826888,-1,353.122559
0,11.610229,-1,353.232422
0,-14.967403,-1,353.144531
0,-4.672068,-1,353.210449
0,-2.685740,-1,353.122559
0,-10.043548,-1,353.078613
0,-11.274511,-1,353.144531
0,-14.631686,-1,353.144531
0,3.720869,-1,353.210449
0,-12.953098,-1,353.166504
0,-5.063738,-1,353.188477
0,-14.687639,-1,353.166504
0,5.791126,-1,353.122559
0,-11.050699,-1,353.122559
0,-14.295968,-1,353.122559
0,16.813848,-1,353.122559
0,-21.122223,-1,353.144531
0,-8.029243,-1,353.232422
0,-20.506741,-1,353.122559
0,0.447623,-1,353.166504
0,-10.043548,-1,353.210449
0,-2.685740,-1,353.144531
0,-26.689537,-1,353.122559
0,8.197102,-1,353.166504
0,-18.436483,-1,353.188477
0,5.791126,-1,353.276367
0,-19.163872,-1,353.166504
0,8.420913,-1,353.210449
0,-0.671435,-1,353.122559
0,-16.590038,-1,353.188477
0,-9.819736,-1,353.188477
0,-11.498322,-1,353.210449
0,-4.672068,-1,353.144531
0,-20.954365,-1,353.166504
0,-16.142414,-1,353.210449
0,-17.709095,-1,353.122559
0,-1.342870,-1,353.122559
0,-4.895880,-1,353.122559
0,-13.960251,-1,353.122559
0,0.447623,-1,353.034668
0,-12.449522,-1,353.188477
0,-17.932907,-1,353.122559
0,-12.729287,-1,353.144531
0,-0.223812,-1,353.210449
0,-11.274511,-1,353.078613
0,-23.388317,-1,353.188477
0,-7.357808,-1,353.188477
0,-2.014305,-1,353.188477
0,-10.882841,-1,353.078613
0,7.357808,-1,353.122559
0,-10.603076,-1,353.122559
0,-20.674601,-1,353.144531
0,-21.346035,-1,353.100586
0,-1.790493,-1,353.100586
0,-11.610229,-1,353.122559
0,0.447623,-1,353.122559
0,-7.078043,-1,353.144531
0,-17.709095,-1,353.144531
0,-13.736440,-1,353.122559
0,-16.590038,-1,353.166504
0,-25.234762,-1,353.100586
0,-7.301855,-1,353.188477
0,1.342870,-1,353.144531
0,-19.779354,-1,353.276367
0,-12.673334,-1,353.122559
0,-6.014938,-1,353.122559
0,-7.749478,-1,353.056641
0,-14.631686,-1,353.210449
0,-18.660295,-1,353.166504
0,-24.843092,-1,353.188477
