0,-0.177246,13,356.374512
0,-0.069824,23,356.264648
1,6389815980,1445792,31245664,638997525,7116136,0,356
0,-0.187012,4,356.440430
0,-0.023438,17,356.374512
1,6389816150,1445792,31245829,638997366,7116203,1,356
0,-0.228027,8,356.396484
0,-0.201660,9,356.396484
1,6389816304,1445792,31245967,638997721,7116268,2,356
0,0.117676,17,356.330566
0,-0.175293,9,356.418457
1,6389815932,1445792,31245596,638997586,7116109,3,356
0,-0.135254,10,356.352539
0,-0.155762,10,356.396484
1,6389816075,1445792,31245722,638997463,7116160,4,356
0,-0.097168,5,356.330566
0,-0.224121,18,356.396484
1,6389816222,1445792,31245874,638997331,7116221,5,356
0,-0.206543,-4,356.418457
0,-0.249512,12,356.374512
1,6389816366,1445792,31245980,638997705,7116273,6,356
0,-0.282715,9,356.330566
0,-0.023438,5,356.286621
1,6389815955,1445792,31245570,638997612,7116099,7,356
0,-0.182129,7,356.484375
0,-0.205566,1,356.418457
1,6389816032,1445792,31245646,638997538,7116129,8,356
0,-0.085449,8,356.352539
0,-0.170410,11,356.352539
1,6389816097,1445792,31245690,638997493,7116147,9,356
0,-0.178223,13,356.308594
0,-0.131348,5,356.330566
1,6389816131,1445792,31245713,638997476,7116156,10,356
0,-0.048828,4,356.440430
0,-0.143066,11,356.330566
1,6389816154,1445792,31245701,638997483,7116151,11,356
0,0.069824,8,356.418457
0,-0.046875,10,356.330566
1,6389816139,1445792,31245671,638997524,7116139,12,356
0,-0.139160,4,356.352539
0,-0.174316,14,356.396484
1,6389816105,1445792,31245616,638997585,7116117,13,356
0,-0.065918,5,356.396484
0,-0.132324,11,356.374512
1,6389816040,1445792,31245533,638997658,7116083,14,356
0,-0.169434,3,356.374512
0,-0.096191,1,356.352539
1,6389815967,1445792,31245463,638997743,7116056,15,356
0,0.011719,7,356.418457
0,-0.115723,16,356.264648
1,6389816366,1445792,31245841,638997371,7116208,16,356
0,-0.043945,7,356.418457
0,-0.062012,7,356.374512
1,6389816235,1445792,31245674,638997520,7116140,17,356
0,-0.031250,4,356.418457
0,-0.235840,16,356.440430
1,6389816087,1445792,31245512,638997698,7116075,18,356
0,0.261230,7,356.418457
0,-0.039062,-1,356.330566
1,6389815912,1445792,31245317,638997378,7115987,19,356
0,0.003906,6,356.440430
0,-0.093262,7,356.308594
1,6389816232,1445792,31245615,638997591,7116116,20,356
0,0.018555,10,356.462402
0,-0.221191,14,356.418457
1,6389816019,1445792,31245402,638997825,7116031,21,356
0,0.123535,8,356.374512
0,-0.216309,11,356.396484
1,6389816292,1445792,31245650,638997581,7116131,22,356
0,-0.221191,1,356.330566
0,0.104004,8,356.418457
1,6389816029,1445792,31245349,638997349,7116000,23,356
0,-0.173340,10,356.286621
0,-0.144043,6,356.396484
1,6389816234,1445792,31245540,638997661,7116086,24,356
0,-0.144043,8,356.418457
0,-0.229980,4,356.330566
1,6389815898,1445792,31245195,638997507,7115938,25,356
0,-0.129395,-8,356.462402
0,-0.097168,5,356.440430
1,6389816046,1445792,31245327,638997385,7115991,26,356
0,-0.220215,4,356.286621
0,-0.249512,-4,356.374512
1,6389816174,1445792,31245459,638997766,7116054,27,356
0,-0.062012,-1,356.374512
0,-0.069824,6,356.374512
1,6389816294,1445792,31245535,638997673,7116084,28,356
0,0.015625,12,356.396484
0,-0.181152,14,356.308594
1,6389816369,1445792,31245593,638997625,7116107,29,356
0,0.003906,10,356.418457
0,-0.212402,7,356.286621
1,6389815910,1445792,31245118,638997597,7115907,30,356
0,-0.177246,2,356.396484
0,-0.239746,5,356.418457
1,6389815970,1445792,31245154,638997548,7115921,31,356
0,-0.089355,6,356.418457
0,-0.103027,4,356.374512
1,6389815998,1445792,31245169,638997536,7115927,32,356
0,-0.181152,5,356.374512
0,-0.085449,5,356.330566
1,6389816021,1445792,31245159,638997540,7115923,33,356
0,-0.069824,14,356.374512
0,-0.120605,8,356.440430
1,6389815990,1445792,31245150,638997580,7115920,34,356
0,0.023438,13,356.462402
0,-0.108887,7,356.396484
1,6389815975,1445792,31245125,638997601,7115910,35,356
0,-0.065918,12,356.352539
0,-0.217285,3,356.374512
1,6389815936,1445792,31245046,638997663,7115878,36,356
0,-0.064941,5,356.352539
0,0.011719,7,356.440430
1,6389816358,1445792,31245452,638997784,7116051,37,356
0,-0.096191,4,356.374512
0,-0.035156,5,356.418457
1,6389816229,1445792,31245311,638997409,7115985,38,356
0,-0.169434,6,356.286621
0,0.178223,1,356.308594
1,6389816092,1445792,31245171,638997555,7115928,39,356
0,-0.088379,15,356.506348
0,-0.097168,7,356.374512
1,6389815939,1445792,31245011,638997721,7115865,40,356
0,-0.285645,5,356.352539
0,-0.124512,11,356.352539
1,6389816295,1445792,31245343,638997383,7115997,41,356
0,-0.367676,11,356.396484
0,-0.251465,6,356.352539
1,6389816144,1445792,31245200,638997537,7115940,42,356
0,-0.196777,12,356.330566
0,-0.069824,4,356.264648
1,6389815973,1445792,31245015,638997721,7115866,43,356
0,-0.212402,6,356.352539
0,-0.112793,8,356.330566
1,6389816304,1445792,31245299,638997416,7115979,44,356
0,-0.190918,0,356.418457
0,0.120605,10,356.440430
1,6389816097,1445792,31245082,638997655,7115893,45,356
0,-0.128418,13,356.330566
0,-0.293457,11,356.396484
1,6389816367,1445792,31245343,638997397,7115997,46,356
0,-0.062012,10,356.352539
0,0.011719,4,356.374512
1,6389816107,1445792,31245077,638997659,7115891,47,356
0,-0.041992,12,356.308594
0,-0.027344,8,356.286621
1,6389816348,1445792,31245318,638997429,7115987,48,356
0,0.097168,4,356.396484
0,0.000000,9,356.374512
1,6389816081,1445792,31245019,638997720,7115867,49,356
0,0.011719,5,356.330566
0,0.081543,12,356.352539
1,6389816288,1445792,31245208,638997527,7115943,50,356
0,0.019531,4,356.308594
0,-0.120605,6,356.374512
1,6389815968,1445792,31244889,638997854,7115815,51,356
0,-0.222168,3,356.330566
0,-0.140137,6,356.330566
1,6389816159,1445792,31245059,638997667,7115883,52,356
0,-0.252441,-4,356.374512
0,-0.070801,9,356.352539
1,6389816331,1445792,31245212,638997528,7115945,53,356
0,0.046875,7,356.308594
0,-0.233887,12,356.330566
1,6389815960,1445792,31244833,638997397,7115783,54,356
0,-0.062988,1,356.396484
0,-0.251465,10,356.308594
1,6389816096,1445792,31244968,638997775,7115847,55,356
0,-0.185059,7,356.330566
0,-0.212402,2,356.264648
1,6389816223,1445792,31245089,638997653,7115896,56,356
0,-0.243652,4,356.418457
0,0.085449,8,356.352539
1,6389816341,1445792,31245202,638997548,7115941,57,356
0,0.072754,7,356.330566
0,-0.067871,7,356.418457
1,6389815911,1445792,31244759,638997473,7115753,58,356
0,-0.209473,5,356.352539
0,-0.206543,12,356.352539
1,6389815964,1445792,31244772,638997458,7115758,59,356
0,-0.062012,7,356.374512
0,-0.086426,12,356.352539
1,6389815975,1445792,31244822,638997437,7115778,60,356
0,-0.100098,9,356.352539
0,-0.015625,-1,356.352539
1,6389815985,1445792,31244792,638997423,7115766,61,356
0,-0.177246,13,356.418457
0,-0.332520,20,356.330566
1,6389815982,1445792,31244802,638997456,7115771,62,356
0,-0.035156,7,356.264648
0,-0.293457,5,356.330566
1,6389815976,1445792,31244765,638997468,7115755,63,356
0,0.127441,8,356.308594
0,-0.072754,5,356.308594
1,6389815960,1445792,31244758,638997501,7115753,64,356
0,0.104980,5,356.418457
0,-0.305176,7,356.352539
1,6389815953,1445792,31244726,638997524,7115740,65,356
0,-0.192871,18,356.286621
0,-0.445312,-1,356.440430
1,6389815915,1445792,31244698,638997544,7115729,66,356
0,-0.188965,-3,356.374512
0,-0.212402,10,356.374512
1,6389816377,1445792,31245139,638997618,7115915,67,356
0,-0.121582,8,356.396484
0,-0.263184,8,356.396484
1,6389816308,1445792,31245070,638997691,7115888,68,356
0,0.041992,7,356.440430
0,-0.035156,13,356.352539
1,6389816234,1445792,31244992,638997782,7115857,69,356
0,-0.139160,1,356.352539
0,-0.286621,5,356.286621
1,6389816156,1445792,31244892,638997863,7115816,70,356
0,-0.231934,5,356.396484
0,-0.019531,0,356.396484
1,6389816088,1445792,31244806,638997434,7115771,71,356
0,-0.121582,17,356.264648
0,-0.297363,7,356.352539
1,6389816000,1445792,31244724,638997520,7115739,72,356
0,-0.062012,4,356.330566
0,-0.182129,4,356.286621
1,6389815912,1445792,31244634,638997610,7115703,73,356
0,-0.198730,11,356.286621
0,-0.265137,4,356.330566
1,6389816318,1445792,31245025,638997729,7115870,74,356
0,-0.202637,3,356.264648
0,-0.251465,8,356.330566
1,6389816220,1445792,31244908,638997858,7115823,75,356
0,-0.112793,7,356.374512
0,-0.216309,4,356.242676
