0,0.144043,17,3.801270
0,0.289551,19,3.845215
1,6389815952,1445792,31261614,638996298,7122857,0,3
0,0.100098,11,3.933105
0,-0.022461,6,3.911133
1,6389815941,1445792,31261595,638996325,7122849,1,3
0,-0.081543,1,3.999023
0,0.023438,16,3.911133
1,6389815911,1445792,31261568,638996368,7122839,2,3
0,0.186035,35,3.779297
0,0.127441,8,3.911133
1,6389816370,1445792,31262028,638996406,7123033,3,3
0,0.332520,19,4.108887
0,0.120605,6,3.823242
1,6389816309,1445792,31261966,638996464,7123009,4,3
0,0.144043,6,3.933105
0,-0.144043,14,3.999023
1,6389816255,1445792,31261866,638996573,7122969,5,3
0,0.128418,0,3.911133
0,0.127441,15,3.801270
1,6389816166,1445792,31261770,638996165,7122920,6,3
0,-0.112793,16,3.955078
0,0.368652,10,3.889160
1,6389816039,1445792,31261651,638996284,7122872,7,3
0,0.042969,14,3.889160
0,0.064941,3,3.823242
1,6389815914,1445792,31261529,638996400,7122823,8,3
0,0.332520,9,3.889160
0,0.235840,-4,3.933105
1,6389816312,1445792,31261881,638996560,7122975,9,3
0,0.019531,8,3.911133
0,-0.209473,12,3.911133
1,6389816146,1445792,31261677,638996256,7122883,10,3
0,0.201660,10,3.845215
0,0.139160,15,3.911133
1,6389815938,1445792,31261452,638996492,7122793,11,3
0,0.039062,17,3.911133
0,-0.039062,15,3.889160
1,6389816199,1445792,31261728,638996232,7122904,12,3
0,0.209473,18,3.955078
0,0.074707,10,3.911133
1,6389815940,1445792,31261417,638996516,7122778,13,3
0,0.039062,6,3.911133
0,0.251465,13,3.955078
1,6389816170,1445792,31261608,638996320,7122855,14,3
0,-0.212402,6,3.955078
0,0.108887,26,3.933105
1,6389816363,1445792,31261798,638996676,7122942,15,3
0,0.085449,7,3.823242
0,0.231934,-5,3.845215
1,6389816019,1445792,31261439,638996501,7122787,16,3
0,-0.015625,14,3.933105
0,0.062012,16,3.867188
1,6389816135,1445792,31261539,638996412,7122827,17,3
0,0.293457,-3,3.933105
0,0.101074,15,3.933105
1,6389816248,1445792,31261629,638996332,7122863,18,3
0,0.197754,19,3.845215
0,-0.085449,18,3.823242
1,6389816323,1445792,31261670,638996283,7122880,19,3
0,0.073730,5,3.933105
0,-0.144043,38,4.042969
1,6389816379,1445792,31261728,638996256,7122904,20,4
0,-0.086426,37,3.845215
0,0.144043,6,3.955078
1,6389816362,1445792,31261712,638996243,7122897,21,3
0,0.000000,22,3.889160
