0,-19.275778,-1,343.916016
0,-33.627697,-1,343.850098
0,-42.132542,-1,343.981934
0,-29.151466,-1,343.828125
0,-31.557442,-1,343.850098
0,-24.843092,-1,343.872070
0,-22.213305,-1,343.850098
0,-27.305019,-1,343.850098
0,-26.521679,-1,343.937988
0,-27.528831,-1,343.872070
0,-36.537251,-1,343.850098
0,-38.271790,-1,343.916016
0,-27.752644,-1,343.872070
0,-37.320591,-1,342.465820
0,-8.420913,-1,348.947754
0,-20.618647,-1,351.232910
0,-19.219824,-1,353.188477
0,-13.512628,-1,354.528809
0,-23.891893,-1,356.088867
0,-14.519780,-1,357.363281
0,1.063105,-1,358.461914
0,2.014305,-1,0.153809
0,0.000000,-1,1.494141
0,-7.973289,-1,2.241211
0,0.895247,-1,3.691406
0,-11.050699,-1,4.658203
0,-2.126210,-1,5.690918
0,5.063738,-1,6.811523
0,25.178810,-1,8.020020
0,4.895880,-1,8.964844
0,13.512628,-1,9.975586
0,23.388317,-1,11.447754
0,49.658207,-1,13.403320
0,32.564594,-1,14.699707
0,22.549023,-1,16.501465
0,69.857208,-1,18.105469
0,39.950378,-1,19.094238
0,78.837646,-1,20.346680
0,89.552635,-1,21.181641
0,78.837646,-1,22.434082
0,117.836830,-1,23.796387
0,95.343758,-1,24.543457
0,129.894684,-1,25.554199
0,136.748917,-1,26.477051
0,136.804871,-1,27.224121
0,126.145836,-1,27.949219
0,147.212112,-1,29.135742
0,154.597885,-1,29.772949
0,152.080002,-1,30.629883
0,158.402695,-1,31.333008
0,161.647949,-1,32.255859
0,162.235458,-1,33.420410
0,173.426041,-1,35.595703
0,176.167740,-1,35.881348
0,-167.271225,-1,37.705078
0,-172.362946,-1,39.814453
0,-166.487885,-1,42.275391
0,-168.222427,-1,43.703613
0,-148.946640,-1,44.780273
0,-136.972717,-1,50.668945
0,-130.454208,-1,57.480469
0,-123.180328,-1,61.062012
0,-136.776886,-1,62.402344
0,-127.097031,-1,64.973145
0,-108.576622,-1,67.719727
0,-117.501114,-1,69.455566
0,-134.566742,-1,70.378418
0,-110.674858,-1,72.861328
0,-115.766571,-1,73.894043
0,-124.355339,-1,75.212402
0,-105.946831,-1,76.486816
0,-118.284454,-1,77.124023
0,-114.871323,-1,79.013672
0,-116.549911,-1,83.671875
0,-128.495850,-1,90.131836
0,-127.712517,-1,89.582520
0,-120.186852,-1,91.977539
0,-136.021530,-1,95.493164
0,-141.532883,-1,98.129883
0,-143.407303,-1,101.162109
0,-146.764481,-1,103.381348
0,-152.080002,-1,105.380859
0,-166.264069,-1,108.215332
0,-167.606934,-1,109.665527
0,-177.734421,-1,112.038574
0,176.447495,-1,113.774414
0,167.103363,-1,116.037598
0,157.395538,-1,119.421387
0,154.821701,-1,119.882812
0,151.688339,-1,121.069336
0,150.849045,-1,122.958984
0,147.212112,-1,124.167480
0,133.111969,-1,126.936035
0,127.600609,-1,130.737305
0,125.194633,-1,132.319336
0,116.941582,-1,134.868164
0,125.362495,-1,135.856934
0,128.999435,-1,139.394531
0,96.854485,-1,141.437988
0,81.915062,-1,144.162598
0,121.277931,-1,147.304688
0,77.718590,-1,150.446777
0,65.101212,-1,153.325195
0,60.513073,-1,155.346680
0,46.217102,-1,156.665039
0,47.643902,-1,157.719727
0,45.657574,-1,159.543457
0,41.852776,-1,161.279297
0,39.278942,-1,163.850098
0,27.696690,-1,166.245117
0,37.320591,-1,168.662109
0,21.066271,-1,170.485840
0,23.668081,-1,171.606445
0,18.828154,-1,173.254395
0,13.288816,-1,175.759277
0,10.379265,-1,177.319336
0,22.716881,-1,177.253418
0,7.413761,-1,177.165527
0,8.476866,-1,176.418457
0,7.749478,-1,173.649902
0,26.074057,-1,169.936523
0,10.603076,-1,168.925781
0,27.193113,-1,168.112793
0,30.438383,-1,165.739746
0,32.956264,-1,164.333496
0,56.344582,-1,162.509766
0,48.147480,-1,159.411621
0,58.302933,-1,158.269043
0,61.576176,-1,156.467285
0,68.066711,-1,153.259277
0,96.239006,-1,150.578613
0,88.321671,-1,147.546387
0,104.324203,-1,143.283691
0,95.511620,-1,140.603027
0,118.060638,-1,138.164062
0,119.739227,-1,136.604004
0,113.304642,-1,135.395508
0,125.754166,-1,133.176270
0,131.741119,-1,128.869629
0,136.748917,-1,126.232910
0,142.735870,-1,122.607422
0,155.157425,-1,119.245605
0,167.774796,-1,113.334961
0,166.431931,-1,114.763184
0,175.999878,-1,110.874023
0,-154.597885,-1,106.215820
0,-152.639542,-1,102.238770
